id,port_name,Continent_Code,country,iso3,lat,lon,handling,vessel_type_main
port1362,Vieux Fort,NA,Saint Lucia,LCA,13.72190273784313,-60.95298316506135,0.2913268852569424,Dry bulk
port95,Baie Du Marigot,NA,Saint Martin,MAF,18.08221301887658,-63.0830929174822,0.2913268852569424,Dry bulk
port1109,Rosarito,NA,Mexico,MEX,32.37533608096319,-117.07002938715,0.2963587838542885,Dry bulk
port7,Acapulco,NA,Mexico,MEX,16.84281811151916,-99.87240809616472,0.2963587838542885,Dry bulk
port38,Altamira,NA,Mexico,MEX,22.48409601726108,-97.88500211589354,0.282716838160165,Dry bulk
port252,Coatzacoalcos,NA,Mexico,MEX,18.12075961499496,-94.40048652600215,0.29310524811894784,Dry bulk
port298,Dos Bocas Terminal,NA,Mexico,MEX,18.43219459731968,-93.18303295874652,0.2963587838542885,Dry bulk
port326,Ensenada,NA,Mexico,MEX,31.84956466524401,-116.6245992614381,0.30201906038343784,Dry bulk
port427,Guaymas,NA,Mexico,MEX,27.9233131758105,-110.8673642057937,0.2963587838542885,Dry bulk
port637,Lazaro Cardenas,NA,Mexico,MEX,17.94425212965237,-102.1843711254187,0.25162641571863137,Dry bulk
port699,Manzanillo,NA,Mexico,MEX,19.05626744871109,-104.2876608929459,0.2795948946648282,Dry bulk
port723,Mazatlan,NA,Mexico,MEX,23.19306024522626,-106.4168099723097,0.338799285750217,Dry bulk
port905,Pichilingue,NA,Mexico,MEX,24.27059406685958,-110.3307462254542,0.338799285750217,Dry bulk
port1023,Progreso,NA,Mexico,MEX,21.34384604472606,-89.67539375387608,0.2986710563905868,Dry bulk
port1136,Salina Cruz,NA,Mexico,MEX,16.19017688345231,-95.18846508600525,0.2963587838542885,Dry bulk
port1144,San Miguel De Cozumel,NA,Mexico,MEX,20.57479256485668,-87.13206903780039,0.2963587838542885,Dry bulk
port1260,Tampico,NA,Mexico,MEX,22.24980975304803,-97.82483356061508,0.30037552927136624,Dry bulk
port1310,Topolorampo,NA,Mexico,MEX,25.58916702942682,-109.0558619570523,0.2963587838542885,Dry bulk
port1332,Tuxpan,NA,Mexico,MEX,20.95612428198529,-97.3334154413632,0.30073652799588335,Dry bulk
port1358,Veracruz,NA,Mexico,MEX,19.22121794940443,-96.1543367647264,0.27350248019289314,Dry bulk
port164,Brades,NA,Montserrat,MSR,16.80337932853312,-62.20515712319607,0.2913268852569424,Dry bulk
port913,Plymouth,NA,Montserrat,MSR,16.70433594515023,-62.22183848525227,0.2913268852569424,Dry bulk
port350,Fort De France,NA,Martinique,MTQ,14.60175428703137,-61.04695623022435,0.2913268852569424,Dry bulk
port261,Corinto,NA,Nicaragua,NIC,12.48100933039638,-87.16901026624205,0.2913268852569424,Dry bulk
port1030,Puerto Cabezas,NA,Nicaragua,NIC,14.02237089732162,-83.38873221987673,0.2913268852569424,Dry bulk
port87,Bahia De Las Minas,NA,Panama,PAN,9.389723107087091,-79.820355936773,0.30247962308263576,Dry bulk
port101,Balboa,NA,Panama,PAN,8.955321949548559,-79.56547193480111,0.30074857523927356,Dry bulk
port230,Charco Azul,NA,Panama,PAN,8.20636789441012,-82.87824453035748,0.2985280786986152,Dry bulk
port240,Chiriqui Grande,NA,Panama,PAN,8.954239787395805,-82.12102128651314,0.2985280786986152,Dry bulk
port700,Manzanillo,NA,Panama,PAN,9.367894426810736,-79.88215480872702,0.2985280786986152,Dry bulk
port1035,Puerto Colon,NA,Panama,PAN,9.3733246286499,-79.87879173594918,0.2898952618359267,Dry bulk
port1037,Puerto Cristobal,NA,Panama,PAN,9.345538334466248,-79.90654355824726,0.3009888546366248,Dry bulk
port910,Playa De Guayanilla,NA,Puerto Rico,PRI,17.99604873300467,-66.74920125167671,0.29838276557098714,Dry bulk
port911,Playa De Ponce,NA,Puerto Rico,PRI,17.9705191065472,-66.61526502306097,0.29838276557098714,Dry bulk
port1060,Puerto Yabucoa,NA,Puerto Rico,PRI,18.04780667988364,-65.84150836469209,0.29838276557098714,Dry bulk
port1143,San Juan,NA,Puerto Rico,PRI,18.43781552134381,-66.11597490288231,0.29838276557098714,Dry bulk
port6,Acajutla,NA,El Salvador,SLV,13.57544007325406,-89.82967225900508,0.3387791665198079,Dry bulk
port253,Coles Bay Oil Terminal,NA,Sint Maarten,SXM,18.0242496821265,-63.08061627403178,0.2913268852569424,Dry bulk
port902,Phillipsburg,NA,Sint Maarten,SXM,18.01164829012641,-63.04526569494006,0.2913268852569424,Dry bulk
port414,Grand Turk,NA,Turks and Caicos Islands,TCA,21.43520362397885,-71.1478193515058,0.2913268852569424,Dry bulk
port1025,Providenciales,NA,Turks and Caicos Islands,TCA,21.740550885294,-72.27985200005314,0.2913268852569424,Dry bulk
port172,Brighton,NA,Trinidad and Tobago,TTO,10.24717124267852,-61.62976161553998,0.2913268852569424,Dry bulk
port225,Chaguaramas,NA,Trinidad and Tobago,TTO,10.68085280779315,-61.6403757524435,0.2913268852569424,Dry bulk
port372,Galeota Point Terminal,NA,Trinidad and Tobago,TTO,10.1380837124825,-61.0020970716123,0.2913268852569424,Dry bulk
port921,Pointe A Pierre,NA,Trinidad and Tobago,TTO,10.32409681784943,-61.45449434836531,0.2913268852569424,Dry bulk
port916,Point Fortin,NA,Trinidad and Tobago,TTO,10.18175591438044,-61.68966609758492,0.2913268852569424,Dry bulk
port917,Point Lisa Port,NA,Trinidad and Tobago,TTO,10.39707382319983,-61.48116584031072,0.2913268852569424,Dry bulk
port989,Port of Spain,NA,Trinidad and Tobago,TTO,10.6527343920478,-61.52018429484701,0.2913268852569424,Dry bulk
port2,Aberdeen,NA,U.S.A.,USA,46.96598222694922,-123.8477524839649,0.2783664977219751,Dry bulk
port48,Anchorage,NA,U.S.A.,USA,61.23279292047068,-149.8743285644983,0.338799285750217,Dry bulk
port103,Baltimore,NA,U.S.A.,USA,39.25976037081696,-76.5569732963815,0.2193338661146113,Dry bulk
port117,Barbor's Point,NA,U.S.A.,USA,21.31051970424926,-158.1040287394023,0.2783664977219751,Dry bulk
port476,Honolulu,NA,U.S.A.,USA,21.32896919368942,-157.9035129003441,0.33745351418791114,Dry bulk
port126,Baton Rouge,NA,U.S.A.,USA,30.43704677406407,-91.20632260986045,0.28146694309535203,Dry bulk
port130,Bay City,NA,U.S.A.,USA,43.62580591672641,-83.85025341521418,0.2783664977219751,Dry bulk
port134,Beaumont,NA,U.S.A.,USA,30.02582321544478,-94.03028275477728,0.18890342679650168,Dry bulk
port143,Bellingham,NA,U.S.A.,USA,48.75638842190907,-122.5002550133077,0.2783664977219751,Dry bulk
port144,Benicia,NA,U.S.A.,USA,38.05203709769098,-122.1319217795089,0.2783664977219751,Dry bulk
port159,Boston,NA,U.S.A.,USA,42.37717521495631,-71.03617153597182,0.29719912250520564,Dry bulk
port170,Bridgeport,NA,U.S.A.,USA,41.16904771326828,-73.16965077217706,0.2783664977219751,Dry bulk
port177,Brownsville,NA,U.S.A.,USA,25.95858284808265,-97.38156647318829,0.29619965504565526,Dry bulk
port180,Brunswick,NA,U.S.A.,USA,31.1318521684773,-81.51967885646486,0.29820408975441537,Dry bulk
port185,Buffington,NA,U.S.A.,USA,41.64111669140838,-87.41011483885627,0.2783664977219751,Dry bulk
port195,Burns Harbor,NA,U.S.A.,USA,41.63256447840099,-87.14127024119269,0.2783664977219751,Dry bulk
port377,Gary,NA,U.S.A.,USA,41.61965319164468,-87.3395544643907,0.2783664977219751,Dry bulk
port209,Calumet Harbor,NA,U.S.A.,USA,41.68270147934292,-87.55852757847056,0.2783664977219751,Dry bulk
port212,Canaveral Harbor,NA,U.S.A.,USA,28.41097835086082,-80.61594934700865,0.3022788787987685,Dry bulk
port231,Charleston,NA,U.S.A.,USA,32.89929619779481,-79.92115798771714,0.29151673150410345,Dry bulk
port237,Chester,NA,U.S.A.,USA,39.85288219862777,-75.34091923593303,0.2783664977219751,Dry bulk
port249,Cleveland,NA,U.S.A.,USA,41.47381880691707,-81.67511755617093,0.2783664977219751,Dry bulk
port264,Corpus Christi,NA,U.S.A.,USA,27.84122725064461,-97.3799079100681,0.2540046647726982,Dry bulk
port282,Davisville Depot,NA,U.S.A.,USA,41.60836202310179,-71.41914669084434,0.3108867638963787,Dry bulk
port314,EL Segundo,NA,U.S.A.,USA,33.91490743931951,-118.4019796816469,0.2783664977219751,Dry bulk
port324,Empire,NA,U.S.A.,USA,43.42715709377092,-124.2592301364516,0.2783664977219751,Dry bulk
port333,Everett,NA,U.S.A.,USA,47.97713082997939,-122.2236917464781,0.338799285750217,Dry bulk
port352,Founchon,NA,U.S.A.,USA,29.1303434277988,-90.20534334248903,0.2783664977219751,Dry bulk
port413,Grand Isle,NA,U.S.A.,USA,29.25510027244771,-89.96633396775194,0.2783664977219751,Dry bulk
port358,Freeport,NA,U.S.A.,USA,28.94393737939593,-95.32605000312248,0.31465364745135005,Dry bulk
port373,Galveston,NA,U.S.A.,USA,29.30976119320005,-94.80456984576391,0.29001733470881225,Dry bulk
port412,Grand Haven,NA,U.S.A.,USA,43.0510311590843,-86.2128084799724,0.2783664977219751,Dry bulk
port418,Green Bay,NA,U.S.A.,USA,44.5226657221692,-88.02002332031127,0.2783664977219751,Dry bulk
port428,Gulfport,NA,U.S.A.,USA,30.3556398113631,-89.0929266991794,0.3361479225133667,Dry bulk
port464,Hilo,NA,U.S.A.,USA,19.7277372402866,-155.0556259484286,0.2783664977219751,Dry bulk
port481,Houston,NA,U.S.A.,USA,29.72023114282469,-95.13978774329904,0.2012066566547124,Dry bulk
port495,Indiana Harbor,NA,U.S.A.,USA,41.66731564046277,-87.44841938222207,0.2783664977219751,Dry bulk
port513,Jacksonville,NA,U.S.A.,USA,30.38332610104772,-81.58303357119681,0.2826916901020934,Dry bulk
port629,Lake Charles,NA,U.S.A.,USA,30.19064744742414,-93.31148796186308,0.27954007213567883,Dry bulk
port664,Los Angeles,NA,U.S.A.,USA,33.7556919343555,-118.2437881337471,0.2863982576172406,Dry bulk
port695,Manitowoc,NA,U.S.A.,USA,44.09318551932367,-87.66330562219504,0.2783664977219751,Dry bulk
port730,Menominee,NA,U.S.A.,USA,45.09677604560942,-87.60249551658818,0.2783664977219751,Dry bulk
port736,Miami,NA,U.S.A.,USA,25.77821728383966,-80.18326590234456,0.338799285750217,Dry bulk
port742,Milwaukee,NA,U.S.A.,USA,43.01799490770401,-87.907584064154,0.2783664977219751,Dry bulk
port754,Mobile,NA,U.S.A.,USA,30.66503637863074,-88.06673452149629,0.23135189506388837,Dry bulk
port767,Morehead City,NA,U.S.A.,USA,34.71782416155222,-76.69601781314203,0.31824416278068085,Dry bulk
port768,Morgan City,NA,U.S.A.,USA,29.66294178590938,-91.14268997657919,0.2783664977219751,Dry bulk
port808,New Bedford,NA,U.S.A.,USA,41.62842538401948,-70.9121061547931,0.2783664977219751,Dry bulk
port809,New Haven,NA,U.S.A.,USA,41.27574662136436,-72.89315048967335,0.30121191710005524,Dry bulk
port812,New Orleans,NA,U.S.A.,USA,29.93003342524773,-90.13086771623864,0.06055076788488968,Dry bulk
port815,New York-New Jersey,NA,U.S.A.,USA,40.63298387254996,-74.17942126290532,0.2648650737899564,Dry bulk
port818,Newport News,NA,U.S.A.,USA,36.98386610273203,-76.43537097591263,0.2783664977219751,Dry bulk
port826,Norfolk,NA,U.S.A.,USA,36.84962748418653,-76.33049227804739,0.14993097451208806,Dry bulk
port839,Oakland,NA,U.S.A.,USA,37.80816366024506,-122.3088941657396,0.338799285750217,Dry bulk
port876,Palm Beach,NA,U.S.A.,USA,26.76801713301455,-80.05581496660578,0.2783664977219751,Dry bulk
port879,Panama City,NA,U.S.A.,USA,30.15582050063337,-85.66532945309591,0.338799285750217,Dry bulk
port888,Pascagoula,NA,U.S.A.,USA,30.34688292732757,-88.52197837353293,0.2895254646254044,Dry bulk
port901,Philadelphia,NA,U.S.A.,USA,39.90437716815828,-75.13753909832485,0.2767875452678531,Dry bulk
port920,Point Richmond,NA,U.S.A.,USA,37.92353428166407,-122.3770930339375,0.2783664977219751,Dry bulk
port932,Port Aransas,NA,U.S.A.,USA,27.8466826880128,-97.07149675837724,0.2783664977219751,Dry bulk
port933,Port Arthur,NA,U.S.A.,USA,29.88170301159734,-93.93104817994141,0.2613277347687091,Dry bulk
port951,Port Everglades,NA,U.S.A.,USA,26.0810509032504,-80.12439561489067,0.299263669675004,Dry bulk
